sample	ieITH_score	score_type
TCGA-Z7-A8R6-01	3.593557208	mirITH
TCGA-OL-A66K-01	3.469656733	mirITH
TCGA-GI-A2C9-01	3.525344786	mirITH
TCGA-D8-A1JC-01	3.443853722	mirITH
TCGA-C8-A12V-01	3.749615415	mirITH
TCGA-LD-A7W5-01	3.506540966	mirITH
TCGA-E2-A1LA-01	3.306530221	mirITH
TCGA-D8-A145-01	3.2424568	mirITH
TCGA-AR-A256-01	3.867810054	mirITH
TCGA-JL-A3YX-01	3.354633752	mirITH
TCGA-BH-A42V-01	3.323000289	mirITH
TCGA-EW-A1OW-01	3.591650422	mirITH
TCGA-E9-A5FK-01	3.572563407	mirITH
TCGA-D8-A1XB-01	3.182258152	mirITH
TCGA-B6-A2IU-01	3.426678094	mirITH
TCGA-AR-A1AI-01	4.044209426	mirITH
TCGA-E9-A1NG-01	3.321994435	mirITH
TCGA-A2-A0T3-01	3.294223875	mirITH
TCGA-OL-A5D8-01	3.709041128	mirITH
TCGA-A7-A5ZX-01	3.706778748	mirITH
TCGA-C8-A137-01	3.543811413	mirITH
TCGA-D8-A1JG-01	3.663084587	mirITH
TCGA-EW-A1P7-01	3.398075869	mirITH
TCGA-AR-A5QQ-01	3.447754487	mirITH
TCGA-E2-A152-01	3.423872834	mirITH
TCGA-S3-AA15-01	3.026553409	mirITH
TCGA-BH-A0HN-01	3.63360899	mirITH
TCGA-C8-A1HN-01	3.634218647	mirITH
TCGA-BH-A0EA-01	3.178813159	mirITH
TCGA-AR-A24V-01	3.108540202	mirITH
TCGA-BH-A1FJ-01	3.648859318	mirITH
TCGA-C8-A8HQ-01	3.340031484	mirITH
TCGA-A2-A4S3-01	3.594479015	mirITH
TCGA-A2-A0CR-01	3.412866272	mirITH
TCGA-LL-A6FP-01	3.967579827	mirITH
TCGA-OL-A66P-01	3.35723664	mirITH
TCGA-E2-A1L8-01	3.445218058	mirITH
TCGA-E2-A15M-01	3.176762624	mirITH
TCGA-AC-A2QH-01	3.893008007	mirITH
TCGA-AR-A24M-01	3.359012357	mirITH
TCGA-BH-A18I-01	3.248219281	mirITH
TCGA-A2-A1FW-01	3.610207929	mirITH
TCGA-AC-A62V-01	3.520952613	mirITH
TCGA-A2-A0CK-01	3.315881287	mirITH
TCGA-GM-A3NW-01	3.453524802	mirITH
TCGA-A7-A4SB-01	3.783569356	mirITH
TCGA-BH-A0AZ-01	3.174205001	mirITH
TCGA-A7-A6VY-01	3.474901336	mirITH
TCGA-AC-A8OR-01	3.645025807	mirITH
TCGA-E2-A573-01	3.572195751	mirITH
TCGA-BH-A1F5-01	3.44401619	mirITH
TCGA-A7-A4SF-01	3.789936718	mirITH
TCGA-C8-A27B-01	3.848511782	mirITH
TCGA-D8-A140-01	3.521351336	mirITH
TCGA-LL-A5YN-01	3.507495243	mirITH
TCGA-AR-A1AO-01	3.255120424	mirITH
TCGA-AC-A23G-01	3.300529091	mirITH
TCGA-GM-A3XN-01	3.251166348	mirITH
TCGA-B6-A402-01	3.634693095	mirITH
TCGA-A2-A25B-01	3.892438215	mirITH
TCGA-D8-A27W-01	3.526804918	mirITH
TCGA-GM-A3XL-01	3.768800656	mirITH
TCGA-AC-A3TN-01	3.254882671	mirITH
TCGA-C8-A275-01	3.754145274	mirITH
TCGA-E2-A1IK-01	3.116324471	mirITH
TCGA-BH-A1FB-01	2.993610637	mirITH
TCGA-C8-A3M8-01	3.238368408	mirITH
TCGA-E2-A1LE-01	3.561866261	mirITH
TCGA-A7-A6VV-01	3.41580501	mirITH
TCGA-A2-A0EW-01	3.187415764	mirITH
TCGA-D8-A1XU-01	3.324706191	mirITH
TCGA-D8-A1X6-01	3.797375218	mirITH
TCGA-EW-A3U0-01	3.569897624	mirITH
TCGA-AQ-A7U7-01	3.385780356	mirITH
TCGA-A1-A0SI-01	3.257401673	mirITH
TCGA-A2-A25A-01	3.63260248	mirITH
TCGA-PL-A8LX-01	3.641088582	mirITH
TCGA-E9-A1RH-01	3.633257397	mirITH
TCGA-E2-A10A-01	3.551051441	mirITH
TCGA-A7-A13H-01	3.317803976	mirITH
TCGA-C8-A1HK-01	3.843337561	mirITH
TCGA-E9-A1R5-01	3.302233695	mirITH
TCGA-E9-A54Y-01	3.848365588	mirITH
TCGA-E9-A243-01	3.747085763	mirITH
TCGA-E9-A2JS-01	3.68900845	mirITH
TCGA-E2-A1IO-01	3.299200622	mirITH
TCGA-OL-A5S0-01	3.442955035	mirITH
TCGA-C8-A26Y-01	3.451793543	mirITH
TCGA-A2-A25D-01	3.562362337	mirITH
TCGA-EW-A1J3-01	3.457428465	mirITH
TCGA-C8-A12L-01	3.72247923	mirITH
TCGA-BH-A1F8-01	3.464465452	mirITH
TCGA-E2-A159-01	3.739112139	mirITH
TCGA-E2-A14R-01	3.676865997	mirITH
TCGA-AQ-A54N-01	3.957413078	mirITH
TCGA-GM-A2DH-01	3.591106191	mirITH
TCGA-D8-A27F-01	3.508564343	mirITH
TCGA-E9-A229-01	3.349315683	mirITH
TCGA-D8-A1JK-01	3.528124216	mirITH
TCGA-BH-A1ES-06	3.921978484	mirITH
TCGA-BH-A1ES-01	3.515354271	mirITH
TCGA-E2-A1LI-01	3.744813894	mirITH
TCGA-A7-A26F-01	3.634568515	mirITH
TCGA-A1-A0SF-01	3.197324723	mirITH
TCGA-A7-A13F-01	3.426486197	mirITH
TCGA-AR-A5QN-01	3.435250112	mirITH
TCGA-E2-A2P5-01	3.451632501	mirITH
TCGA-UL-AAZ6-01	3.787786014	mirITH
TCGA-BH-A42U-01	3.104268909	mirITH
TCGA-BH-A0DD-01	3.629527235	mirITH
TCGA-A7-A26G-01	3.387263141	mirITH
TCGA-BH-A208-01	3.515765261	mirITH
TCGA-B6-A0WS-01	3.250536957	mirITH
TCGA-BH-A1F6-01	3.545235333	mirITH
TCGA-C8-A138-01	3.554361423	mirITH
TCGA-E2-A14N-01	3.574024337	mirITH
TCGA-A2-A259-01	3.842934242	mirITH
TCGA-GM-A2DD-01	3.459651048	mirITH
TCGA-E2-A1B1-01	2.98611044	mirITH
TCGA-D8-A73U-01	3.580793132	mirITH
TCGA-D8-A27N-01	3.414319383	mirITH
TCGA-D8-A1X9-01	3.749826095	mirITH
TCGA-OL-A5RW-01	3.689892923	mirITH
TCGA-B6-A0RH-01	3.335905526	mirITH
TCGA-LL-A8F5-01	3.625758059	mirITH
TCGA-OL-A5RX-01	3.090340351	mirITH
TCGA-D8-A1XO-01	3.257848852	mirITH
TCGA-E2-A14Z-01	3.437472386	mirITH
TCGA-E9-A1NE-01	3.28573856	mirITH
TCGA-A7-A56D-01	3.634265314	mirITH
TCGA-AC-A3QP-01	3.485453814	mirITH
TCGA-C8-A9FZ-01	3.736203068	mirITH
TCGA-C8-A8HR-01	3.18415522	mirITH
TCGA-BH-A6R9-01	3.488473544	mirITH
TCGA-JL-A3YW-01	3.363127576	mirITH
TCGA-C8-A8HP-01	3.32092422	mirITH
TCGA-AR-A24X-01	3.361835691	mirITH
TCGA-BH-A0C7-01	3.233670525	mirITH
TCGA-A1-A0SB-01	3.771764025	mirITH
TCGA-D8-A1Y0-01	3.389828877	mirITH
TCGA-BH-A18Q-01	3.925042834	mirITH
TCGA-AC-A2B8-01	3.166118739	mirITH
TCGA-BH-A0H3-01	3.070701099	mirITH
TCGA-BH-A0W7-01	3.264797043	mirITH
TCGA-AR-A251-01	4.017669843	mirITH
TCGA-B6-A0IH-01	3.038071683	mirITH
TCGA-AO-A12B-01	3.900532076	mirITH
TCGA-BH-A202-01	3.441429115	mirITH
TCGA-A2-A0ES-01	2.89694671	mirITH
TCGA-E2-A14T-01	3.260137721	mirITH
TCGA-UU-A93S-01	3.536978987	mirITH
TCGA-E2-A1IE-01	3.253368733	mirITH
TCGA-D8-A1JE-01	3.334631098	mirITH
TCGA-AR-A1AR-01	3.804369231	mirITH
TCGA-EW-A1P3-01	3.316977783	mirITH
TCGA-A1-A0SN-01	3.554148861	mirITH
TCGA-E9-A295-01	3.491669655	mirITH
TCGA-AO-A1KT-01	3.364747431	mirITH
TCGA-E2-A1IU-01	3.242660512	mirITH
TCGA-BH-A0BS-01	3.406234021	mirITH
TCGA-EW-A1P8-01	4.009920475	mirITH
TCGA-GI-A2C8-01	3.612237736	mirITH
TCGA-AR-A24P-01	3.300063081	mirITH
TCGA-OL-A5RY-01	3.216799121	mirITH
TCGA-C8-A12Z-01	3.706412271	mirITH
TCGA-E9-A22H-01	3.603383004	mirITH
TCGA-D8-A3Z6-01	3.352663372	mirITH
TCGA-E2-A155-01	3.764413038	mirITH
TCGA-AR-A2LK-01	3.558286301	mirITH
TCGA-B6-A409-01	3.444845754	mirITH
TCGA-E2-A1L7-01	4.066130644	mirITH
TCGA-E2-A15D-01	3.06386776	mirITH
TCGA-E9-A1RB-01	3.689894544	mirITH
TCGA-E9-A248-01	3.995159725	mirITH
TCGA-AO-A12F-01	4.073810696	mirITH
TCGA-D8-A27V-01	3.525505926	mirITH
TCGA-EW-A1P4-01	3.930814506	mirITH
TCGA-AO-A12D-01	3.472678239	mirITH
TCGA-AR-A24T-01	3.591578814	mirITH
TCGA-AO-A1KR-01	4.104994101	mirITH
TCGA-EW-A1P6-01	3.629807237	mirITH
TCGA-D8-A1XF-01	3.720352619	mirITH
TCGA-BH-A18F-01	3.249467931	mirITH
TCGA-E2-A14X-01	3.558796844	mirITH
TCGA-E9-A1N4-01	3.753316445	mirITH
TCGA-E9-A1RG-01	3.589913192	mirITH
TCGA-BH-A1F2-01	3.355468306	mirITH
TCGA-GM-A3XG-01	3.145809534	mirITH
TCGA-E9-A1N9-01	3.697012072	mirITH
TCGA-GM-A2DM-01	3.533841252	mirITH
TCGA-A2-A4RY-01	3.386802676	mirITH
TCGA-S3-A6ZH-01	3.554468814	mirITH
TCGA-AC-A2FF-01	3.350808121	mirITH
TCGA-EW-A1PF-01	3.141156601	mirITH
TCGA-E2-A1L9-01	3.428274818	mirITH
TCGA-AC-A23H-01	3.744008539	mirITH
TCGA-A7-A26E-01	3.194483202	mirITH
TCGA-BH-A18J-01	3.550589259	mirITH
TCGA-D8-A1J9-01	3.582526895	mirITH
TCGA-LL-A7T0-01	3.448117836	mirITH
TCGA-OL-A66O-01	3.575410135	mirITH
TCGA-AC-A8OP-01	3.596729027	mirITH
TCGA-BH-A18H-01	3.67171895	mirITH
TCGA-A2-A3XU-01	3.828692236	mirITH
TCGA-C8-A12M-01	3.779922059	mirITH
TCGA-AC-A2QI-01	3.590497099	mirITH
TCGA-A2-A4S2-01	3.395374735	mirITH
TCGA-AR-A1AP-01	3.399115959	mirITH
TCGA-EW-A1PC-01	3.879018448	mirITH
TCGA-GM-A2DA-01	3.58783859	mirITH
TCGA-3C-AALJ-01	3.572488073	mirITH
TCGA-BH-A42T-01	3.417718528	mirITH
TCGA-EW-A6SB-01	3.761179876	mirITH
TCGA-BH-A0BQ-01	3.050943035	mirITH
TCGA-A2-A3KC-01	3.347515188	mirITH
TCGA-OL-A66L-01	3.373160645	mirITH
TCGA-AR-A2LM-01	3.545265577	mirITH
TCGA-BH-A0DO-01	3.078284373	mirITH
TCGA-AC-A7VC-01	3.629899664	mirITH
TCGA-AR-A1AN-01	3.460795536	mirITH
TCGA-E2-A150-01	3.748742726	mirITH
TCGA-HN-A2OB-01	3.565947824	mirITH
TCGA-D8-A141-01	3.214216454	mirITH
TCGA-BH-A0H5-01	3.28624474	mirITH
TCGA-BH-A8G0-01	3.473864316	mirITH
TCGA-C8-A26V-01	3.529333365	mirITH
TCGA-BH-A1EV-01	3.836061992	mirITH
TCGA-E2-A1IJ-01	3.105727078	mirITH
TCGA-LL-A440-01	3.206232605	mirITH
TCGA-OK-A5Q2-01	3.228564782	mirITH
TCGA-OL-A66I-01	3.523465548	mirITH
TCGA-A7-A6VW-01	3.499658296	mirITH
TCGA-D8-A1JA-01	3.941590584	mirITH
TCGA-E9-A1R3-01	3.737826587	mirITH
TCGA-E2-A1IN-01	3.148762516	mirITH
TCGA-A2-A3XW-01	3.142109471	mirITH
TCGA-AR-A254-01	3.415615662	mirITH
TCGA-B6-A0I1-01	3.719503962	mirITH
TCGA-GM-A5PV-01	3.340598707	mirITH
TCGA-B6-A401-01	3.259357595	mirITH
TCGA-E2-A1LB-01	3.509646032	mirITH
TCGA-BH-A18T-01	3.853979716	mirITH
TCGA-D8-A1XD-01	3.465114885	mirITH
TCGA-E9-A54X-01	3.624791378	mirITH
TCGA-BH-A0AV-01	3.588481841	mirITH
TCGA-EW-A1OV-01	3.699016312	mirITH
TCGA-LL-A73Y-01	3.448399818	mirITH
TCGA-C8-A1HJ-01	4.201265813	mirITH
TCGA-A2-A25E-01	4.02125533	mirITH
TCGA-AO-A12H-01	3.571404216	mirITH
TCGA-AC-A3W7-01	3.246601047	mirITH
TCGA-B6-A1KN-01	3.523601399	mirITH
TCGA-C8-A133-01	3.724717774	mirITH
TCGA-AQ-A0Y5-01	3.71225246	mirITH
TCGA-BH-A0DI-01	3.036575359	mirITH
TCGA-A7-A13D-01	3.811940174	mirITH
TCGA-A2-A3XY-01	3.254210283	mirITH
TCGA-E2-A15S-01	3.620713549	mirITH
TCGA-AR-A24K-01	3.981245625	mirITH
TCGA-E9-A1RI-01	3.202334787	mirITH
TCGA-BH-A0HL-01	3.671659793	mirITH
TCGA-GM-A2DI-01	3.459791604	mirITH
TCGA-EW-A1OZ-01	3.422231074	mirITH
TCGA-BH-A0B7-01	3.41909894	mirITH
TCGA-EW-A3E8-01	3.475611023	mirITH
TCGA-OL-A5RU-01	3.438686319	mirITH
TCGA-S3-AA12-01	3.626572373	mirITH
TCGA-A2-A1FX-01	3.481942013	mirITH
TCGA-BH-A0BG-01	3.570615771	mirITH
TCGA-A7-A4SD-01	3.517297829	mirITH
TCGA-BH-A0C3-01	3.212943556	mirITH
TCGA-A7-A3J0-01	3.822038268	mirITH
TCGA-GM-A3NY-01	3.410921721	mirITH
TCGA-AQ-A1H2-01	3.805949551	mirITH
TCGA-D8-A27T-01	3.548576662	mirITH
TCGA-E2-A1IH-01	3.265385065	mirITH
TCGA-EW-A1IY-01	3.360073411	mirITH
TCGA-AQ-A54O-01	3.495640192	mirITH
TCGA-AR-A24O-01	2.979162806	mirITH
TCGA-E2-A15I-01	3.310396803	mirITH
TCGA-D8-A1XQ-01	3.762666177	mirITH
TCGA-A7-A0DA-01	3.60402576	mirITH
TCGA-C8-A278-01	3.609570147	mirITH
TCGA-AC-A3HN-01	3.484598906	mirITH
TCGA-BH-A1FE-01	3.202584869	mirITH
TCGA-E2-A1LG-01	3.746742059	mirITH
TCGA-BH-A1FE-06	3.546596987	mirITH
TCGA-A2-A0CL-01	3.332460979	mirITH
TCGA-BH-A18L-01	3.797154982	mirITH
TCGA-A1-A0SG-01	3.623359078	mirITH
TCGA-AC-A6IW-01	3.712980743	mirITH
TCGA-EW-A1J5-01	3.498651236	mirITH
TCGA-C8-A3M7-01	3.557011986	mirITH
TCGA-LL-A5YL-01	3.402275377	mirITH
TCGA-D8-A1XR-01	3.501151597	mirITH
TCGA-C8-A274-01	3.682932669	mirITH
TCGA-C8-A27A-01	3.579838343	mirITH
TCGA-AR-A1AK-01	3.274164567	mirITH
TCGA-AC-A3EH-01	3.616411573	mirITH
TCGA-AN-A0AT-01	3.75107336	mirITH
TCGA-C8-A26X-01	3.43361239	mirITH
TCGA-E2-A15A-06	3.740192087	mirITH
TCGA-BH-A5IZ-01	3.711629936	mirITH
TCGA-E9-A22A-01	3.655498727	mirITH
TCGA-A7-A3J1-01	3.373058747	mirITH
TCGA-BH-A0BO-01	3.035107052	mirITH
TCGA-D8-A1Y3-01	3.820461371	mirITH
TCGA-AC-A3YJ-01	3.547966639	mirITH
TCGA-E2-A15R-01	3.575092205	mirITH
TCGA-E9-A22E-01	3.334919829	mirITH
TCGA-D8-A1XW-01	3.62396775	mirITH
TCGA-D8-A1Y1-01	3.508247647	mirITH
TCGA-EW-A2FR-01	3.317171459	mirITH
TCGA-AO-A03V-01	3.329279711	mirITH
TCGA-PL-A8LZ-01	3.327434843	mirITH
TCGA-LL-A5YP-01	3.414578316	mirITH
TCGA-BH-A0E2-01	3.645372877	mirITH
TCGA-BH-A203-01	3.626796162	mirITH
TCGA-E2-A1B5-01	3.508102846	mirITH
TCGA-E9-A1R7-01	3.35791708	mirITH
TCGA-E2-A14U-01	3.037558363	mirITH
TCGA-AC-A3W5-01	3.379703191	mirITH
TCGA-E9-A249-01	3.480408727	mirITH
TCGA-AC-A2BK-01	4.05490011	mirITH
TCGA-E2-A1BD-01	3.126847758	mirITH
TCGA-BH-A0DE-01	3.097212157	mirITH
TCGA-E2-A1LK-01	4.07489749	mirITH
TCGA-E2-A15O-01	3.51404071	mirITH
TCGA-LD-A7W6-01	3.693066711	mirITH
TCGA-A2-A04N-01	3.807554287	mirITH
TCGA-C8-A1HE-01	3.432453949	mirITH
TCGA-D8-A1XM-01	3.583271554	mirITH
TCGA-AC-A7VB-01	3.723182747	mirITH
TCGA-D8-A1JH-01	2.927332091	mirITH
TCGA-E2-A14P-01	3.52238669	mirITH
TCGA-D8-A73W-01	3.558122864	mirITH
TCGA-B6-A40B-01	3.274782933	mirITH
TCGA-BH-A1EU-01	3.127896818	mirITH
TCGA-OL-A5D7-01	4.201060615	mirITH
TCGA-OL-A97C-01	3.619304874	mirITH
TCGA-PE-A5DD-01	3.591734352	mirITH
TCGA-E9-A245-01	3.719572524	mirITH
TCGA-OL-A6VO-01	3.833697838	mirITH
TCGA-S3-AA0Z-01	3.61726594	mirITH
TCGA-AC-A23E-01	3.311187964	mirITH
TCGA-D8-A1JS-01	3.764240524	mirITH
TCGA-B6-A0X0-01	3.608175249	mirITH
TCGA-WT-AB44-01	3.334560331	mirITH
TCGA-EW-A424-01	3.686459091	mirITH
TCGA-AO-A1KS-01	3.620080135	mirITH
TCGA-A2-A0CW-01	3.681663871	mirITH
TCGA-A7-A425-01	3.357443732	mirITH
TCGA-AR-A24U-01	3.253644161	mirITH
TCGA-E9-A1RF-01	3.496029923	mirITH
TCGA-B6-A408-01	3.586944701	mirITH
TCGA-BH-A18G-01	3.806905463	mirITH
TCGA-A2-A0D3-01	3.409434222	mirITH
TCGA-E2-A15E-01	3.132434299	mirITH
TCGA-E2-A15E-06	3.669942903	mirITH
TCGA-5T-A9QA-01	3.553388718	mirITH
TCGA-BH-A8FZ-01	3.616671253	mirITH
TCGA-S3-AA17-01	3.677556926	mirITH
TCGA-AC-A2FG-01	3.438676745	mirITH
TCGA-AR-A1AX-01	3.44809879	mirITH
TCGA-AR-A1AL-01	2.946974308	mirITH
TCGA-BH-A1ET-01	3.311146685	mirITH
TCGA-C8-A12W-01	3.581064985	mirITH
TCGA-D8-A13Z-01	3.627302071	mirITH
TCGA-D8-A27K-01	3.323357815	mirITH
TCGA-BH-A28Q-01	3.536776471	mirITH
TCGA-EW-A1J1-01	3.72502628	mirITH
TCGA-C8-A1HG-01	3.82231708	mirITH
TCGA-D8-A1XK-01	3.837068534	mirITH
TCGA-A7-A4SA-01	3.592718934	mirITH
TCGA-3C-AAAU-01	3.654303119	mirITH
TCGA-A2-A4S0-01	3.700479017	mirITH
TCGA-D8-A27E-01	3.574982017	mirITH
TCGA-AC-A8OQ-01	3.294851659	mirITH
TCGA-EW-A1PB-01	3.698318856	mirITH
TCGA-D8-A1JU-01	2.970653664	mirITH
TCGA-D8-A147-01	3.958639093	mirITH
TCGA-BH-A0BT-01	3.544643573	mirITH
TCGA-E9-A1N8-01	3.708148392	mirITH
TCGA-E2-A574-01	3.800287476	mirITH
TCGA-E2-A1IG-01	3.324934997	mirITH
TCGA-5L-AAT0-01	3.484222248	mirITH
TCGA-E9-A1NH-01	3.514483523	mirITH
TCGA-EW-A6SA-01	3.765600963	mirITH
TCGA-AR-A24Q-01	3.589476867	mirITH
TCGA-BH-A1F0-01	3.638653508	mirITH
TCGA-GM-A4E0-01	3.140325223	mirITH
TCGA-AC-A5XU-01	3.473201719	mirITH
TCGA-3C-AAAU-01	3.644305029	mrnITH
TCGA-3C-AALI-01	3.719970051	mrnITH
TCGA-3C-AALJ-01	3.651092299	mrnITH
TCGA-3C-AALK-01	3.281220482	mrnITH
TCGA-4H-AAAK-01	3.200714987	mrnITH
TCGA-5L-AAT0-01	3.228461074	mrnITH
TCGA-5L-AAT1-01	3.368851911	mrnITH
TCGA-5T-A9QA-01	3.904529522	mrnITH
TCGA-A1-A0SB-01	3.26159544	mrnITH
TCGA-A1-A0SD-01	2.998999172	mrnITH
TCGA-A1-A0SE-01	3.077685112	mrnITH
TCGA-A1-A0SF-01	3.257436816	mrnITH
TCGA-A1-A0SG-01	3.395146551	mrnITH
TCGA-A1-A0SH-01	3.163074211	mrnITH
TCGA-A1-A0SI-01	3.279886895	mrnITH
TCGA-A1-A0SJ-01	3.270140461	mrnITH
TCGA-A1-A0SK-01	3.8765834	mrnITH
TCGA-A1-A0SM-01	3.417589523	mrnITH
TCGA-A1-A0SN-01	3.444096128	mrnITH
TCGA-A1-A0SO-01	3.850052371	mrnITH
TCGA-A1-A0SP-01	3.604366781	mrnITH
TCGA-A1-A0SQ-01	3.539370932	mrnITH
TCGA-A2-A04N-01	3.188198542	mrnITH
TCGA-A2-A04P-01	3.678029806	mrnITH
TCGA-A2-A04Q-01	3.438188492	mrnITH
TCGA-A2-A04R-01	3.584373761	mrnITH
TCGA-A2-A04T-01	3.641743255	mrnITH
TCGA-A2-A04U-01	3.926522756	mrnITH
TCGA-A2-A04V-01	3.392736716	mrnITH
TCGA-A2-A04W-01	3.630162752	mrnITH
TCGA-A2-A04X-01	3.626119344	mrnITH
TCGA-A2-A04Y-01	3.424548236	mrnITH
TCGA-A2-A0CK-01	3.26094473	mrnITH
TCGA-A2-A0CL-01	3.26708405	mrnITH
TCGA-A2-A0CM-01	3.595165439	mrnITH
TCGA-A2-A0CO-01	3.092789105	mrnITH
TCGA-A2-A0CP-01	3.172123411	mrnITH
TCGA-A2-A0CQ-01	3.616032208	mrnITH
TCGA-A2-A0CR-01	3.68784295	mrnITH
TCGA-A2-A0CS-01	3.536269488	mrnITH
TCGA-A2-A0CT-01	3.628402532	mrnITH
TCGA-A2-A0CU-01	3.362239048	mrnITH
TCGA-A2-A0CV-01	3.090769365	mrnITH
TCGA-A2-A0CW-01	3.699706091	mrnITH
TCGA-A2-A0CX-01	3.533362229	mrnITH
TCGA-A2-A0CY-01	3.865936936	mrnITH
TCGA-A2-A0CZ-01	2.952754149	mrnITH
TCGA-A2-A0D0-01	3.861505558	mrnITH
TCGA-A2-A0D1-01	3.792660832	mrnITH
TCGA-A2-A0D2-01	3.646455704	mrnITH
TCGA-A2-A0D3-01	3.446103051	mrnITH
TCGA-A2-A0D4-01	3.64663036	mrnITH
TCGA-A2-A0EM-01	3.28947091	mrnITH
TCGA-A2-A0EN-01	3.03139641	mrnITH
TCGA-A2-A0EO-01	3.011523264	mrnITH
TCGA-A2-A0EP-01	3.192521187	mrnITH
TCGA-A2-A0EQ-01	3.549715777	mrnITH
TCGA-A2-A0ER-01	3.441675463	mrnITH
TCGA-A2-A0ES-01	2.436719032	mrnITH
TCGA-A2-A0ET-01	3.646867893	mrnITH
TCGA-A2-A0EU-01	3.451078849	mrnITH
TCGA-A2-A0EV-01	3.311830816	mrnITH
TCGA-A2-A0EW-01	2.512409035	mrnITH
TCGA-A2-A0EX-01	3.153032442	mrnITH
TCGA-A2-A0EY-01	3.481609321	mrnITH
TCGA-A2-A0ST-01	3.26217249	mrnITH
TCGA-A2-A0SU-01	3.296627369	mrnITH
TCGA-A2-A0SV-01	3.573374799	mrnITH
TCGA-A2-A0SW-01	3.551851544	mrnITH
TCGA-A2-A0SX-01	3.335969184	mrnITH
TCGA-A2-A0SY-01	3.085509686	mrnITH
TCGA-A2-A0T0-01	3.66170521	mrnITH
TCGA-A2-A0T1-01	3.474242517	mrnITH
TCGA-A2-A0T2-01	3.696414018	mrnITH
TCGA-A2-A0T3-01	3.497791176	mrnITH
TCGA-A2-A0T4-01	3.124685544	mrnITH
TCGA-A2-A0T5-01	3.290532014	mrnITH
TCGA-A2-A0T6-01	2.96153229	mrnITH
TCGA-A2-A0T7-01	3.089732512	mrnITH
TCGA-A2-A0YC-01	3.297461543	mrnITH
TCGA-A2-A0YD-01	3.057152113	mrnITH
TCGA-A2-A0YE-01	3.662620825	mrnITH
TCGA-A2-A0YF-01	3.476094625	mrnITH
TCGA-A2-A0YG-01	3.577914228	mrnITH
TCGA-A2-A0YH-01	3.473931677	mrnITH
TCGA-A2-A0YI-01	3.103269961	mrnITH
TCGA-A2-A0YJ-01	3.809768448	mrnITH
TCGA-A2-A0YK-01	2.623611917	mrnITH
TCGA-A2-A0YL-01	2.762994638	mrnITH
TCGA-A2-A0YM-01	3.672083592	mrnITH
TCGA-A2-A0YT-01	3.551912747	mrnITH
TCGA-A2-A1FV-01	3.517921439	mrnITH
TCGA-A2-A1FW-01	3.564627514	mrnITH
TCGA-A2-A1FX-01	3.431403288	mrnITH
TCGA-A2-A1FZ-01	3.043498092	mrnITH
TCGA-A2-A1G0-01	3.014613182	mrnITH
TCGA-A2-A1G1-01	3.584410714	mrnITH
TCGA-A2-A1G4-01	3.453946675	mrnITH
TCGA-A2-A1G6-01	2.472531251	mrnITH
TCGA-A2-A259-01	3.038698332	mrnITH
TCGA-A2-A25A-01	2.571871312	mrnITH
TCGA-A2-A25B-01	3.587168959	mrnITH
